time_bin,grid_x,grid_y,count
2018-04-27,6000,2651,1
2018-04-27,6000,2675,1
2018-04-27,7000,1852,1
2018-04-27,7000,2272,1
2018-04-27,7000,2592,1
2018-04-27,8000,2037,1
2018-04-27,8000,2115,1
2018-04-27,8000,2294,1
2018-04-27,8000,2460,1
2018-04-27,8000,2787,1
2018-04-27,8000,3847,1
2018-04-28,3000,2317,1
2018-04-28,3000,2958,1
2018-04-28,4000,2476,1
2018-04-28,5000,2038,1
2018-04-28,5000,2182,1
2018-04-28,5000,2442,1
2018-04-28,5000,2474,1
2018-04-28,5000,2976,1
2018-04-28,6000,2697,1
2018-04-28,6000,2741,1
2018-04-28,6000,3352,1
2018-04-28,6000,3369,1
2018-04-28,6000,3416,1
2018-04-28,7000,1536,1
2018-04-28,7000,1648,1
2018-04-28,7000,1797,1
2018-04-28,7000,2225,1
2018-04-28,7000,2339,1
2018-04-28,7000,2469,1
2018-04-28,7000,2923,1
2018-04-28,8000,2684,1
2018-04-28,8000,3123,1
2018-04-28,9000,2361,1
2018-04-28,9000,2907,1
2018-04-29,3000,1916,1
2018-04-29,3000,3281,1
2018-04-29,4000,2363,1
2018-04-29,4000,2917,1
2018-04-29,5000,2081,1
2018-04-29,5000,2196,1
2018-04-29,5000,2230,1
2018-04-29,5000,2648,1
2018-04-29,5000,3452,1
2018-04-29,6000,2243,1
2018-04-29,6000,2350,1
2018-04-29,6000,2420,1
2018-04-29,7000,1742,1
2018-04-29,7000,1948,1
2018-04-29,7000,1951,1
2018-04-29,7000,2378,1
2018-04-29,7000,2608,1
2018-04-29,7000,3238,1
2018-04-29,8000,2206,1
2018-04-29,8000,2226,1
2018-04-29,8000,3109,1
2018-04-29,8000,3313,1
2018-04-29,8000,3609,1
2018-04-29,9000,2610,1
2018-04-30,4000,2346,1
2018-04-30,5000,2045,1
2018-04-30,5000,2181,1
2018-04-30,5000,2597,1
2018-04-30,5000,2704,1
2018-04-30,5000,2729,1
2018-04-30,5000,2767,1
2018-04-30,6000,1500,1
2018-04-30,6000,2057,1
2018-04-30,6000,2166,1
2018-04-30,6000,2208,1
2018-04-30,7000,1949,1
2018-04-30,7000,2032,1
2018-04-30,7000,2081,1
2018-04-30,7000,2234,1
2018-04-30,7000,2385,1
2018-04-30,7000,2406,1
2018-04-30,7000,2646,1
2018-04-30,7000,2742,1
2018-04-30,7000,2841,1
2018-04-30,8000,2141,1
2018-04-30,8000,2484,1
2018-04-30,8000,3090,1
2018-04-30,9000,3114,1
2018-05-01,4000,2237,1
2018-05-01,4000,3194,1
2018-05-01,5000,2288,1
2018-05-01,5000,2356,1
2018-05-01,5000,2477,1
2018-05-01,5000,2571,1
2018-05-01,5000,2608,1
2018-05-01,5000,2644,1
2018-05-01,6000,1500,1
2018-05-01,6000,2307,1
2018-05-01,6000,3362,1
2018-05-01,7000,1500,2
2018-05-01,7000,2215,1
2018-05-01,7000,2250,1
2018-05-01,7000,2665,1
2018-05-01,7000,2691,1
2018-05-01,7000,2754,1
2018-05-01,7000,2884,1
2018-05-01,7000,4000,1
2018-05-01,8000,1500,2
2018-05-01,8000,2197,1
2018-05-01,9000,2729,1
2018-05-02,3000,2834,1
2018-05-02,5000,2403,1
2018-05-02,5000,2412,1
2018-05-02,5000,2679,1
2018-05-02,5000,3129,1
2018-05-02,5000,3148,1
2018-05-02,5000,3424,1
2018-05-02,6000,2232,1
2018-05-02,6000,2292,1
2018-05-02,6000,2442,1
2018-05-02,6000,2468,1
2018-05-02,6000,2879,1
2018-05-02,7000,1741,1
2018-05-02,7000,2135,1
2018-05-02,7000,2626,1
2018-05-02,7000,2843,1
2018-05-02,7000,2875,1
2018-05-02,8000,1935,1
2018-05-02,8000,2141,1
2018-05-02,8000,2275,1
2018-05-02,8000,2546,1
2018-05-02,8000,2607,1
2018-05-02,8000,2873,1
2018-05-02,9000,2549,1
2018-05-03,3000,2055,1
2018-05-03,4000,2407,1
2018-05-03,4000,2889,1
2018-05-03,4000,2935,1
2018-05-03,4000,3103,1
2018-05-03,5000,1500,1
2018-05-03,5000,2543,1
2018-05-03,5000,2993,1
2018-05-03,6000,1680,1
2018-05-03,6000,2938,1
2018-05-03,6000,3236,1
2018-05-03,6000,3289,1
2018-05-03,7000,2267,1
2018-05-03,7000,2272,1
2018-05-03,7000,2304,1
2018-05-03,7000,2820,1
2018-05-03,7000,2998,1
2018-05-03,8000,1685,1
2018-05-03,8000,1926,1
2018-05-03,8000,2198,1
2018-05-03,8000,2385,1
2018-05-03,8000,2405,1
2018-05-03,8000,2662,1
2018-05-03,8000,2978,1
2018-05-04,3000,2553,1
2018-05-04,4000,2026,1
2018-05-04,4000,2088,1
2018-05-04,4000,2371,1
2018-05-04,4000,3261,1
2018-05-04,5000,1972,1
2018-05-04,5000,2215,1
2018-05-04,6000,1947,1
2018-05-04,6000,2966,1
2018-05-04,6000,3068,1
2018-05-04,7000,1816,1
2018-05-04,7000,2236,1
2018-05-04,7000,2466,1
2018-05-04,7000,2635,1
2018-05-04,7000,2676,1
2018-05-04,7000,2956,1
2018-05-04,7000,3112,1
2018-05-04,7000,3494,1
2018-05-04,8000,1544,1
2018-05-04,8000,1590,1
2018-05-04,8000,2196,1
2018-05-04,8000,2382,1
2018-05-04,8000,2733,1
2018-05-04,8000,3374,1
2018-05-05,3000,2600,1
2018-05-05,3000,2632,1
2018-05-05,4000,1879,1
2018-05-05,4000,2020,1
2018-05-05,4000,2439,1
2018-05-05,5000,1673,1
2018-05-05,5000,2644,1
2018-05-05,5000,2866,1
2018-05-05,6000,1935,1
2018-05-05,6000,2024,1
2018-05-05,6000,2667,1
2018-05-05,6000,2772,1
2018-05-05,7000,2077,1
2018-05-05,7000,2422,1
2018-05-05,7000,2536,1
2018-05-05,7000,2539,1
2018-05-05,7000,3132,1
2018-05-05,7000,3136,1
2018-05-05,7000,3706,1
2018-05-05,8000,2547,1
2018-05-05,8000,2629,1
2018-05-05,8000,3258,1
2018-05-05,9000,2394,1
2018-05-05,9000,2801,1
2018-05-06,3000,2070,1
2018-05-06,4000,1740,1
2018-05-06,5000,2274,1
2018-05-06,5000,2743,1
2018-05-06,5000,2776,1
2018-05-06,5000,3444,1
2018-05-06,6000,1546,1
2018-05-06,6000,2208,1
2018-05-06,6000,2268,1
2018-05-06,6000,2778,1
2018-05-06,6000,3041,1
2018-05-06,6000,3077,1
2018-05-06,6000,3163,1
2018-05-06,7000,1801,1
2018-05-06,7000,2294,1
2018-05-06,7000,3019,1
2018-05-06,7000,3100,1
2018-05-06,8000,1500,1
2018-05-06,8000,1726,1
2018-05-06,8000,1832,1
2018-05-06,8000,1856,1
2018-05-06,8000,2264,1
2018-05-06,8000,2293,1
2018-05-06,8000,2453,1
2018-05-07,4000,2517,1
2018-05-07,4000,2805,1
2018-05-07,5000,2009,1
2018-05-07,5000,2245,1
2018-05-07,5000,2306,1
2018-05-07,5000,2578,1
2018-05-07,5000,2612,1
2018-05-07,6000,2171,1
2018-05-07,6000,2329,1
2018-05-07,7000,1500,2
2018-05-07,7000,1565,1
2018-05-07,7000,2207,1
2018-05-07,7000,2332,1
2018-05-07,7000,2397,1
2018-05-07,7000,2723,1
2018-05-07,7000,2725,1
2018-05-07,7000,2857,1
2018-05-07,7000,3080,1
2018-05-07,8000,2019,1
2018-05-07,8000,2529,1
2018-05-07,8000,2585,1
2018-05-07,8000,2595,1
2018-05-07,8000,2727,1
2018-05-08,4000,2108,1
2018-05-08,4000,2602,1
2018-05-08,5000,2356,1
2018-05-08,5000,2509,1
2018-05-08,5000,3099,1
2018-05-08,5000,3367,1
2018-05-08,6000,1865,1
2018-05-08,6000,2145,1
2018-05-08,6000,2235,1
2018-05-08,6000,2302,1
2018-05-08,6000,2453,1
2018-05-08,6000,2713,1
2018-05-08,6000,2846,1
2018-05-08,6000,3377,1
2018-05-08,7000,1743,1
2018-05-08,7000,1814,1
2018-05-08,7000,1899,1
2018-05-08,7000,2072,1
2018-05-08,7000,2222,1
2018-05-08,7000,2659,1
2018-05-08,7000,3351,1
2018-05-08,8000,2334,1
2018-05-08,8000,2613,1
2018-05-08,8000,2661,1
2018-05-09,3000,2453,1
2018-05-09,3000,3100,1
2018-05-09,4000,1524,1
2018-05-09,4000,2572,1
2018-05-09,5000,2068,1
2018-05-09,5000,2601,1
2018-05-09,5000,2888,1
2018-05-09,6000,1591,1
2018-05-09,7000,1516,1
2018-05-09,7000,1941,1
2018-05-09,7000,2133,1
2018-05-09,7000,2472,1
2018-05-09,7000,2570,1
2018-05-09,7000,2617,1
2018-05-09,7000,2655,1
2018-05-09,7000,2710,1
2018-05-09,7000,2777,1
2018-05-09,7000,2880,1
2018-05-09,7000,3109,1
2018-05-09,7000,3140,1
2018-05-09,7000,3316,1
2018-05-09,8000,2376,1
2018-05-09,8000,2407,1
2018-05-09,9000,3409,1
2018-05-10,3000,2928,1
2018-05-10,4000,1895,1
2018-05-10,4000,2122,1
2018-05-10,5000,2147,1
2018-05-10,5000,2626,1
2018-05-10,5000,2792,1
2018-05-10,5000,3021,1
2018-05-10,5000,3024,1
2018-05-10,6000,2403,1
2018-05-10,6000,2435,1
2018-05-10,6000,2725,1
2018-05-10,6000,3035,1
2018-05-10,7000,1565,1
2018-05-10,7000,1853,1
2018-05-10,7000,2135,1
2018-05-10,7000,2350,1
2018-05-10,7000,2786,1
2018-05-10,7000,3328,1
2018-05-10,8000,2358,1
2018-05-10,8000,2681,1
2018-05-10,8000,2790,1
2018-05-10,8000,3325,1
2018-05-10,9000,1919,1
2018-05-10,9000,2694,1
2018-05-11,3000,2536,1
2018-05-11,3000,2923,1
2018-05-11,3000,2976,1
2018-05-11,4000,1989,1
2018-05-11,4000,2258,1
2018-05-11,4000,2366,1
2018-05-11,4000,2481,1
2018-05-11,4000,2737,1
2018-05-11,4000,3247,1
2018-05-11,5000,2194,1
2018-05-11,5000,2450,1
2018-05-11,5000,2521,1
2018-05-11,5000,2746,1
2018-05-11,6000,1634,1
2018-05-11,6000,2321,1
2018-05-11,6000,2722,1
2018-05-11,7000,1500,1
2018-05-11,7000,1545,1
2018-05-11,7000,2294,1
2018-05-11,7000,2430,1
2018-05-11,7000,2455,1
2018-05-11,7000,2870,1
2018-05-11,7000,3159,1
2018-05-11,8000,2199,1
2018-05-12,4000,1981,1
2018-05-12,4000,2146,1
2018-05-12,4000,2305,1
2018-05-12,5000,1684,1
2018-05-12,5000,2052,1
2018-05-12,5000,2197,1
2018-05-12,5000,3164,1
2018-05-12,6000,2270,1
2018-05-12,6000,2315,1
2018-05-12,6000,2445,1
2018-05-12,7000,1500,1
2018-05-12,7000,2313,1
2018-05-12,7000,2555,1
2018-05-12,7000,2657,1
2018-05-12,7000,2735,1
2018-05-12,7000,2921,1
2018-05-12,8000,2144,1
2018-05-12,8000,2153,1
2018-05-12,8000,2579,1
2018-05-12,8000,2716,1
2018-05-12,8000,2728,1
2018-05-12,9000,1624,1
2018-05-12,9000,1881,1
2018-05-12,9000,1923,1
2018-05-13,4000,2027,1
2018-05-13,4000,2761,1
2018-05-13,5000,2335,1
2018-05-13,5000,2452,1
2018-05-13,5000,2856,1
2018-05-13,6000,1767,1
2018-05-13,6000,1902,1
2018-05-13,6000,2110,1
2018-05-13,6000,2124,1
2018-05-13,6000,2292,1
2018-05-13,6000,2758,1
2018-05-13,6000,2946,1
2018-05-13,7000,1841,1
2018-05-13,7000,1948,1
2018-05-13,7000,2249,1
2018-05-13,7000,2295,1
2018-05-13,7000,2804,1
2018-05-13,7000,2888,1
2018-05-13,7000,2988,1
2018-05-13,7000,3415,1
2018-05-13,8000,1999,1
2018-05-13,8000,2947,1
2018-05-13,8000,2989,1
2018-05-13,8000,3165,1
2018-05-14,3000,2856,1
2018-05-14,4000,2191,1
2018-05-14,4000,3334,1
2018-05-14,5000,2314,1
2018-05-14,5000,2593,1
2018-05-14,5000,2719,1
2018-05-14,5000,2726,1
2018-05-14,5000,3139,1
2018-05-14,5000,3391,1
2018-05-14,6000,2162,1
2018-05-14,6000,2611,1
2018-05-14,6000,3262,1
2018-05-14,7000,1558,1
2018-05-14,7000,1732,1
2018-05-14,7000,2114,1
2018-05-14,7000,2915,1
2018-05-14,7000,2950,1
2018-05-14,7000,3092,1
2018-05-14,8000,1560,1
2018-05-14,8000,1911,1
2018-05-14,8000,2024,1
2018-05-14,8000,2713,1
2018-05-14,8000,3641,1
2018-05-14,9000,2868,1
2018-05-15,4000,1672,1
2018-05-15,4000,2238,1
2018-05-15,5000,1975,1
2018-05-15,5000,2132,1
2018-05-15,5000,2879,1
2018-05-15,5000,2969,1
2018-05-15,6000,1500,1
2018-05-15,6000,2006,1
2018-05-15,6000,2592,1
2018-05-15,6000,2642,1
2018-05-15,6000,2861,1
2018-05-15,7000,1860,1
2018-05-15,7000,1873,1
2018-05-15,7000,2291,1
2018-05-15,7000,2595,1
2018-05-15,7000,2848,1
2018-05-15,7000,3004,1
2018-05-15,7000,3456,1
2018-05-15,8000,2480,1
2018-05-15,8000,3185,1
2018-05-15,9000,1965,1
2018-05-15,9000,2077,1
2018-05-15,9000,2890,1
2018-05-15,9000,3125,1
2018-05-16,3000,2133,1
2018-05-16,4000,2523,1
2018-05-16,4000,2649,1
2018-05-16,4000,3093,1
2018-05-16,5000,2802,1
2018-05-16,6000,1571,1
2018-05-16,6000,2059,1
2018-05-16,6000,2506,1
2018-05-16,6000,2886,1
2018-05-16,6000,3029,2
2018-05-16,6000,3086,1
2018-05-16,7000,2048,1
2018-05-16,7000,2144,1
2018-05-16,7000,2381,1
2018-05-16,7000,2574,1
2018-05-16,7000,2614,1
2018-05-16,7000,2819,1
2018-05-16,7000,3218,1
2018-05-16,7000,3934,1
2018-05-16,8000,1666,1
2018-05-16,8000,2414,1
2018-05-16,8000,2684,1
2018-05-16,8000,2721,1
2018-05-17,3000,2938,1
2018-05-17,4000,2392,1
2018-05-17,4000,2567,1
2018-05-17,5000,2311,1
2018-05-17,5000,2515,1
2018-05-17,5000,2540,1
2018-05-17,5000,2616,1
2018-05-17,5000,2777,1
2018-05-17,5000,3178,1
2018-05-17,6000,2042,1
2018-05-17,6000,2061,1
2018-05-17,6000,2069,1
2018-05-17,6000,2833,1
2018-05-17,6000,3252,1
2018-05-17,7000,2394,1
2018-05-17,7000,2823,1
2018-05-17,7000,2861,1
2018-05-17,7000,2941,1
2018-05-17,7000,3471,1
2018-05-17,8000,1500,1
2018-05-17,8000,1719,1
2018-05-17,8000,2064,1
2018-05-17,8000,2335,1
2018-05-17,8000,3085,1
2018-05-18,3000,2669,1
2018-05-18,4000,1909,1
2018-05-18,4000,2186,1
2018-05-18,5000,1923,1
2018-05-18,5000,2027,1
2018-05-18,5000,2031,1
2018-05-18,5000,2500,1
2018-05-18,5000,2608,1
2018-05-18,5000,2669,1
2018-05-18,6000,1896,1
2018-05-18,6000,1987,1
2018-05-18,6000,2725,1
2018-05-18,6000,3209,1
2018-05-18,7000,1962,1
2018-05-18,7000,2356,1
2018-05-18,7000,2681,1
2018-05-18,7000,2766,1
2018-05-18,7000,3031,1
2018-05-18,7000,3050,1
2018-05-18,7000,3338,1
2018-05-18,8000,1500,1
2018-05-18,8000,3069,1
2018-05-18,8000,3138,1
2018-05-18,8000,3381,1
2018-05-19,3000,2787,1
2018-05-19,4000,2319,1
2018-05-19,5000,2708,1
2018-05-19,5000,3061,1
2018-05-19,6000,2009,1
2018-05-19,6000,2048,1
2018-05-19,6000,2205,1
2018-05-19,6000,2629,1
2018-05-19,6000,3295,1
2018-05-19,7000,1726,1
2018-05-19,7000,1727,1
2018-05-19,7000,1954,1
2018-05-19,7000,1993,1
2018-05-19,7000,2738,1
2018-05-19,7000,2917,1
2018-05-19,7000,3052,1
2018-05-19,7000,3660,1
2018-05-19,8000,1829,1
2018-05-19,8000,2473,1
2018-05-19,8000,2499,1
2018-05-19,8000,2598,1
2018-05-19,8000,2957,1
2018-05-19,8000,3200,1
2018-05-19,8000,3543,1
2018-05-20,3000,2853,1
2018-05-20,4000,2839,1
2018-05-20,4000,3398,1
2018-05-20,5000,1500,1
2018-05-20,5000,2018,1
2018-05-20,5000,2379,1
2018-05-20,5000,2417,1
2018-05-20,5000,2426,1
2018-05-20,6000,1817,1
2018-05-20,6000,2010,1
2018-05-20,6000,2240,1
2018-05-20,6000,2330,1
2018-05-20,6000,2432,1
2018-05-20,6000,2539,1
2018-05-20,7000,1987,1
2018-05-20,7000,2203,1
2018-05-20,7000,2358,1
2018-05-20,7000,2729,1
2018-05-20,7000,2751,1
2018-05-20,8000,2539,1
2018-05-20,8000,2714,1
2018-05-20,8000,3115,1
2018-05-20,8000,3295,1
2018-05-20,8000,3314,1
2018-05-21,5000,1603,1
2018-05-21,5000,2360,1
2018-05-21,5000,2461,1
2018-05-21,6000,1656,1
2018-05-21,6000,2136,1
2018-05-21,6000,3583,1
2018-05-21,7000,1659,1
2018-05-21,7000,1902,1
2018-05-21,7000,2018,1
2018-05-21,7000,2145,1
2018-05-21,7000,2753,1
2018-05-21,7000,3013,1
2018-05-21,7000,3095,1
2018-05-21,7000,3225,1
2018-05-21,7000,3404,1
2018-05-21,7000,3477,1
2018-05-21,8000,1822,1
2018-05-21,8000,1988,1
2018-05-21,8000,2237,1
2018-05-21,8000,2566,1
2018-05-21,8000,2589,1
2018-05-21,8000,2606,1
2018-05-21,8000,2700,1
2018-05-21,9000,1923,1
2018-05-22,3000,2099,1
2018-05-22,4000,2298,1
2018-05-22,4000,2462,1
2018-05-22,4000,2539,1
2018-05-22,4000,3636,1
2018-05-22,5000,1807,1
2018-05-22,6000,1500,1
2018-05-22,6000,2451,1
2018-05-22,6000,2746,1
2018-05-22,6000,3053,1
2018-05-22,6000,3486,1
2018-05-22,7000,1712,1
2018-05-22,7000,2218,1
2018-05-22,7000,2563,1
2018-05-22,7000,2570,1
2018-05-22,7000,2718,1
2018-05-22,7000,2753,1
2018-05-22,7000,2785,1
2018-05-22,7000,2841,1
2018-05-22,7000,2931,1
2018-05-22,7000,3245,1
2018-05-22,8000,2598,1
2018-05-22,9000,2092,1
2018-05-22,9000,2463,1
2018-05-23,3000,1854,1
2018-05-23,3000,2225,1
2018-05-23,5000,2713,1
2018-05-23,5000,3051,1
2018-05-23,5000,3192,1
2018-05-23,6000,1612,1
2018-05-23,6000,2084,1
2018-05-23,6000,2461,1
2018-05-23,6000,3173,1
2018-05-23,6000,3523,1
2018-05-23,7000,2196,1
2018-05-23,7000,2389,1
2018-05-23,7000,2426,1
2018-05-23,7000,2626,1
2018-05-23,7000,2722,1
2018-05-23,7000,2733,1
2018-05-23,7000,2920,1
2018-05-23,7000,3032,1
2018-05-23,8000,2163,1
2018-05-23,8000,2234,1
2018-05-23,8000,2298,1
2018-05-23,8000,2604,1
2018-05-23,8000,2709,1
2018-05-23,9000,3496,1
2018-05-24,3000,2761,1
2018-05-24,4000,1862,1
2018-05-24,4000,2436,1
2018-05-24,4000,2945,1
2018-05-24,5000,1500,1
2018-05-24,5000,1929,1
2018-05-24,5000,2220,1
2018-05-24,5000,2293,1
2018-05-24,5000,2306,1
2018-05-24,6000,1872,1
2018-05-24,6000,2193,1
2018-05-24,6000,2261,1
2018-05-24,6000,2573,1
2018-05-24,6000,2848,1
2018-05-24,7000,2098,1
2018-05-24,7000,2444,1
2018-05-24,7000,2451,1
2018-05-24,7000,2787,1
2018-05-24,7000,3294,1
2018-05-24,8000,1856,1
2018-05-24,8000,2570,1
2018-05-24,8000,3526,1
2018-05-24,8000,3636,1
2018-05-24,9000,2646,1
2018-05-25,3000,1832,1
2018-05-25,3000,2526,1
2018-05-25,4000,2141,1
2018-05-25,4000,3044,1
2018-05-25,5000,1970,1
2018-05-25,5000,3193,1
2018-05-25,6000,1858,1
2018-05-25,6000,2273,1
2018-05-25,6000,2294,1
2018-05-25,6000,2460,1
2018-05-25,6000,3077,1
2018-05-25,6000,3449,1
2018-05-25,7000,1500,1
2018-05-25,7000,1914,1
2018-05-25,7000,2509,1
2018-05-25,7000,2578,1
2018-05-25,7000,3012,1
2018-05-25,8000,2312,1
2018-05-25,8000,2454,1
2018-05-25,8000,2989,1
2018-05-25,8000,3348,1
2018-05-25,9000,2391,1
2018-05-25,9000,2566,1
2018-05-25,9000,2588,1
2018-05-26,3000,2038,1
2018-05-26,3000,3090,1
2018-05-26,4000,2336,1
2018-05-26,4000,2832,1
2018-05-26,4000,3265,1
2018-05-26,5000,2186,1
2018-05-26,5000,2748,1
2018-05-26,5000,2756,1
2018-05-26,6000,1500,1
2018-05-26,6000,1701,1
2018-05-26,6000,2232,1
2018-05-26,6000,2393,1
2018-05-26,7000,2242,1
2018-05-26,7000,2319,1
2018-05-26,7000,2322,1
2018-05-26,7000,2349,1
2018-05-26,7000,2408,1
2018-05-26,7000,2468,1
2018-05-26,7000,2476,1
2018-05-26,7000,2526,1
2018-05-26,7000,3468,1
2018-05-26,8000,1995,1
2018-05-26,9000,2523,1
2018-05-26,9000,2908,1
2018-05-27,4000,1626,1
2018-05-27,4000,2017,1
2018-05-27,4000,2209,1
2018-05-27,4000,2233,1
2018-05-27,4000,2249,1
2018-05-27,4000,3534,1
2018-05-27,5000,1500,1
2018-05-27,5000,2062,1
2018-05-27,5000,2401,1
2018-05-27,5000,3315,1
2018-05-27,6000,1814,1
2018-05-27,6000,2661,1
2018-05-27,6000,2717,1
2018-05-27,6000,2751,1
2018-05-27,6000,3356,1
2018-05-27,7000,2102,1
2018-05-27,7000,2712,1
2018-05-27,7000,2738,1
2018-05-27,7000,2750,1
2018-05-27,7000,3110,1
2018-05-27,7000,3140,1
2018-05-27,8000,1500,1
2018-05-27,8000,1913,1
2018-05-27,8000,2469,1
2018-05-28,3000,1880,1
2018-05-28,3000,2482,1
2018-05-28,4000,2475,1
2018-05-28,4000,3226,1
2018-05-28,4000,3249,1
2018-05-28,5000,1716,1
2018-05-28,5000,1944,1
2018-05-28,5000,1974,1
2018-05-28,5000,2839,1
2018-05-28,5000,3548,1
2018-05-28,6000,1584,1
2018-05-28,6000,2094,1
2018-05-28,6000,2234,1
2018-05-28,6000,3429,1
2018-05-28,7000,1961,1
2018-05-28,7000,2420,1
2018-05-28,7000,2657,1
2018-05-28,7000,2665,1
2018-05-28,7000,2844,1
2018-05-28,7000,3188,1
2018-05-28,7000,3233,1
2018-05-28,8000,2448,1
2018-05-28,8000,2940,1
2018-05-28,8000,3297,1
2018-05-29,3000,1500,1
2018-05-29,3000,2351,1
2018-05-29,3000,2643,1
2018-05-29,3000,3097,1
2018-05-29,4000,1580,1
2018-05-29,4000,2612,1
2018-05-29,5000,2615,1
2018-05-29,5000,2660,1
2018-05-29,5000,2979,1
2018-05-29,6000,2484,1
2018-05-29,6000,2562,1
2018-05-29,7000,1850,1
2018-05-29,7000,2122,1
2018-05-29,7000,2443,1
2018-05-29,7000,2526,1
2018-05-29,7000,2597,1
2018-05-29,7000,2616,1
2018-05-29,7000,2820,1
2018-05-29,7000,2952,1
2018-05-29,8000,3037,1
2018-05-29,8000,3756,1
2018-05-29,9000,1865,1
2018-05-29,9000,2673,1
2018-05-29,9000,3156,1
2018-05-30,3000,3004,1
2018-05-30,3000,3073,1
2018-05-30,5000,3166,1
2018-05-30,5000,3652,1
2018-05-30,6000,1889,1
2018-05-30,6000,2092,1
2018-05-30,6000,2536,1
2018-05-30,6000,2668,1
2018-05-30,6000,2802,1
2018-05-30,7000,1760,1
2018-05-30,7000,1967,1
2018-05-30,7000,2013,1
2018-05-30,7000,2041,1
2018-05-30,7000,2084,1
2018-05-30,7000,2152,1
2018-05-30,7000,2181,1
2018-05-30,7000,2302,1
2018-05-30,7000,2386,1
2018-05-30,7000,3034,1
2018-05-30,7000,3460,1
2018-05-30,7000,3562,1
2018-05-30,8000,3120,1
2018-05-30,8000,3130,1
2018-05-30,9000,1853,1
2018-05-31,3000,2110,1
2018-05-31,4000,2105,1
2018-05-31,5000,2358,1
2018-05-31,5000,3041,1
2018-05-31,5000,3525,1
2018-05-31,6000,2088,1
2018-05-31,6000,2140,1
2018-05-31,6000,2676,1
2018-05-31,6000,2867,1
2018-05-31,6000,3097,1
2018-05-31,7000,1814,1
2018-05-31,7000,1825,1
2018-05-31,7000,2007,1
2018-05-31,7000,2292,1
2018-05-31,7000,2410,1
2018-05-31,7000,2523,1
2018-05-31,7000,2698,1
2018-05-31,7000,2846,1
2018-05-31,7000,2891,1
2018-05-31,8000,1511,1
2018-05-31,8000,2556,1
2018-05-31,9000,2500,1
2018-05-31,9000,2517,1
2018-05-31,9000,2947,1
2018-06-01,4000,2005,1
2018-06-01,4000,2729,1
2018-06-01,4000,2882,1
2018-06-01,5000,1943,1
2018-06-01,5000,2083,1
2018-06-01,5000,2438,1
2018-06-01,5000,2633,1
2018-06-01,6000,2382,1
2018-06-01,6000,2409,1
2018-06-01,6000,2685,1
2018-06-01,6000,3449,1
2018-06-01,7000,2026,1
2018-06-01,7000,2094,1
2018-06-01,7000,2184,1
2018-06-01,7000,2252,1
2018-06-01,7000,2330,1
2018-06-01,7000,2482,1
2018-06-01,7000,2606,1
2018-06-01,7000,2711,1
2018-06-01,8000,2183,1
2018-06-01,8000,2798,1
2018-06-01,8000,2872,1
2018-06-01,9000,1729,1
2018-06-01,9000,2629,1
2018-06-02,3000,2284,1
2018-06-02,4000,2682,1
2018-06-02,5000,3606,1
2018-06-02,6000,2580,1
2018-06-02,6000,2866,1
2018-06-02,6000,3096,1
2018-06-02,7000,1500,1
2018-06-02,7000,1871,1
2018-06-02,7000,2136,1
2018-06-02,7000,2320,1
2018-06-02,7000,2429,1
2018-06-02,7000,2575,1
2018-06-02,7000,2656,1
2018-06-02,7000,2722,1
2018-06-02,7000,2795,1
2018-06-02,7000,2936,1
2018-06-02,7000,3015,1
2018-06-02,8000,2504,1
2018-06-02,8000,2687,1
2018-06-02,8000,2891,1
2018-06-02,9000,2087,1
2018-06-02,9000,2669,1
2018-06-02,9000,2704,1
2018-06-02,9000,2775,1
2018-06-03,4000,2468,1
2018-06-03,4000,3109,1
2018-06-03,5000,1940,1
2018-06-03,5000,2424,1
2018-06-03,5000,2632,1
2018-06-03,5000,3029,1
2018-06-03,5000,3096,1
2018-06-03,6000,2458,1
2018-06-03,6000,2536,1
2018-06-03,6000,2920,1
2018-06-03,6000,2936,1
2018-06-03,6000,3115,1
2018-06-03,7000,2303,1
2018-06-03,7000,2767,1
2018-06-03,7000,2802,1
2018-06-03,7000,3138,1
2018-06-03,7000,3743,1
2018-06-03,8000,1928,1
2018-06-03,8000,2075,1
2018-06-03,8000,2537,1
2018-06-03,8000,2589,1
2018-06-03,8000,2910,1
2018-06-03,9000,2342,1
2018-06-03,9000,2425,1
2018-06-04,4000,2238,1
2018-06-04,4000,3226,1
2018-06-04,5000,2214,1
2018-06-04,5000,3654,1
2018-06-04,6000,2421,1
2018-06-04,6000,2712,1
2018-06-04,6000,2967,1
2018-06-04,6000,4000,1
2018-06-04,7000,1782,1
2018-06-04,7000,1842,1
2018-06-04,7000,2082,1
2018-06-04,7000,2430,1
2018-06-04,7000,2520,1
2018-06-04,7000,2641,1
2018-06-04,7000,2654,1
2018-06-04,7000,3176,1
2018-06-04,8000,1500,1
2018-06-04,8000,2042,1
2018-06-04,8000,2409,1
2018-06-04,8000,3006,1
2018-06-04,9000,2389,1
2018-06-04,9000,2447,1
2018-06-04,9000,2666,1
2018-06-04,9000,3033,1
2018-06-05,3000,2791,1
2018-06-05,4000,2143,1
2018-06-05,4000,2420,1
2018-06-05,4000,2584,1
2018-06-05,4000,3035,1
2018-06-05,5000,1500,1
2018-06-05,5000,1826,1
2018-06-05,5000,2086,1
2018-06-05,5000,2998,1
2018-06-05,6000,1500,1
2018-06-05,6000,1900,1
2018-06-05,6000,2315,1
2018-06-05,6000,2761,1
